ER53001,ER53002,ER53017,ER53019,ER53023,ER53935,ER54309,ER58223,ER58224
4,7804,28,0,2,36000,0,13,0
4,7307,26,0,2,31000,0,13,0
4,1713,67,65,1,5000,48000,16,12
4,3303,64,62,1,71350,41351,17,16
4,8924,43,42,1,110000,20000,16,16
4,2459,40,34,1,160000,36000,16,12
4,3675,36,33,1,82197,41000,14,16
4,2995,31,35,1,72000,108000,16,16
4,174,68,65,1,300,53000,16,12
4,3062,34,32,1,88000,0,17,16
4,2888,28,29,1,83500,0,16,16
4,5642,65,65,1,72000,0,16,17
4,3107,31,30,1,50000,42000,17,17
4,4693,40,40,1,115000,35000,16,16
4,477,68,69,1,0,10000,99,17
4,1113,72,69,1,2585,0,16,12
4,1011,48,0,2,17600,0,16,0
4,485,63,59,1,300,240,6,10
4,324,58,61,1,0,5500,10,11
4,512,64,0,4,0,0,16,0
4,4036,39,34,1,38500,38500,14,14
4,588,60,67,1,120000,50000,16,17
4,6252,37,0,3,36000,0,13,0
4,4414,59,0,3,0,0,13,0
4,3223,78,72,1,0,0,99,6
4,3479,45,0,3,0,0,14,0
4,3546,36,48,4,38000,48000,12,17
4,4385,56,57,1,0,28000,12,10
4,3339,64,62,1,0,0,12,13
4,4108,25,0,4,9500,0,14,0
4,1165,69,66,1,21000,23000,17,15
4,4096,70,60,1,0,126000,17,17
4,3555,40,38,2,60000,50000,12,13
4,3463,29,28,1,20000,45000,15,17
4,282,63,61,1,50000,15000,13,14
4,632,58,0,2,5000,0,13,0
4,615,69,66,1,35000,0,12,12
4,568,40,0,4,8000,0,13,0
4,7699,43,44,1,0,29600,13,13
4,915,39,34,1,60000,30000,14,14
4,818,36,0,4,23000,0,11,0
4,3088,32,0,2,25000,0,11,0
4,796,38,35,1,18000,20000,15,17
4,8330,21,21,2,57000,11000,13,15
4,6658,69,65,1,35000,0,12,12
4,6969,47,0,4,12650,0,12,0
4,7790,34,28,1,50000,40000,10,15
4,8758,25,25,2,55000,10000,13,17
4,6926,75,66,1,3600,0,10,10
4,7586,43,44,1,65000,30000,14,14
4,7120,27,28,1,52000,32000,12,13
4,2,79,79,1,0,0,12,12
4,1138,55,55,1,166000,66000,17,16
4,121,43,45,1,0,17420,12,14
4,1463,33,25,1,52000,30000,16,14
4,6789,91,0,4,0,0,12,0
4,330,90,0,4,0,0,12,0
4,4314,42,0,4,50000,0,12,0
4,5669,34,36,1,61000,29000,15,14
4,446,21,0,2,11000,0,12,0
4,1678,43,36,1,65000,81000,12,17
4,596,56,0,2,0,0,12,0
4,6048,92,0,3,0,0,8,0
4,4577,87,0,1,0,0,14,0
4,2132,64,63,1,0,0,16,12
4,2400,35,31,1,78000,14000,16,16
4,2253,44,42,1,106000,40000,17,15
4,1871,43,42,1,0,25194,16,16
4,2008,37,38,1,50000,200000,17,17
4,2999,42,50,1,40000,32000,13,12
4,1634,25,26,1,42073,4000,12,10
4,2868,31,30,4,27000,42000,14,12
4,1370,34,39,1,70000,12000,15,10
4,2503,31,0,2,54000,0,17,0
4,2599,66,71,1,0,26495,12,12
4,5926,60,0,4,58000,0,14,0
4,9062,44,0,5,42000,0,15,0
4,6513,41,35,1,18000,43000,13,9
4,2626,38,39,1,55561,5561,12,13
4,7728,40,0,4,130000,0,17,0
4,8965,37,41,1,54000,17000,12,16
4,5446,25,26,1,45000,32500,16,16
4,5575,23,0,2,0,0,12,0
4,8349,38,35,1,75000,65000,10,15
4,1483,57,50,1,33286,35680,17,14
4,8846,49,47,1,78000,20000,16,12
4,5825,53,0,3,12000,0,12,0
4,4086,52,0,4,3600,0,12,0
4,3391,50,54,1,26286,12307,12,13
4,5319,30,0,2,28000,0,17,0
4,1217,62,69,1,0,0,11,10
4,4817,29,26,1,15000,17000,10,12
4,7071,68,0,4,0,0,14,0
4,7827,41,35,1,0,5000,13,12
4,7386,44,0,4,58000,0,15,0
4,7825,36,36,1,62000,85000,17,14
4,31,74,0,4,0,0,15,0
4,597,42,0,4,0,0,12,0
4,1795,40,36,1,180000,25000,17,14
4,996,37,0,4,2080,0,12,0
4,820,68,64,1,0,0,16,14
4,5429,20,20,2,5248,6320,14,12
4,1929,82,0,3,0,0,8,0
4,8999,58,0,4,40000,0,10,0
4,2133,62,61,1,37000,33000,14,12
4,9092,37,38,1,46000,19000,12,12
4,1248,34,0,4,0,0,12,0
4,2652,26,0,2,15800,0,16,0
4,1728,36,30,1,0,14000,99,10
4,2003,36,32,1,48000,15000,12,12
4,1842,67,62,1,1600,18841,15,12
4,3163,44,46,1,68328,0,14,17
4,7285,42,0,4,120000,0,16,0
4,323,49,47,1,48000,38000,14,14
4,1377,26,26,1,0,28000,16,16
4,3929,24,22,2,17500,7000,14,14
4,7682,70,71,3,0,0,17,12
4,2098,86,0,3,0,0,13,0
4,4382,45,47,1,65000,25000,12,16
4,3337,42,43,1,112000,8000,14,16
4,2051,86,0,3,0,0,12,0
4,55,57,0,2,0,0,12,0
4,8927,37,40,1,123000,150000,17,17
4,8487,40,40,1,86000,85000,12,17
4,3104,61,56,1,70000,50000,17,17
4,179,78,79,1,0,0,16,12
4,886,45,0,4,0,0,12,0
4,189,49,0,2,0,0,14,0
4,129,56,54,1,270000,45000,17,13
4,4569,53,47,1,96000,105500,17,17
4,3122,64,0,4,43000,0,13,0
4,5379,38,0,4,41000,0,16,0
4,4419,65,64,1,0,1300,13,16
4,8202,91,0,3,0,0,12,0
4,6349,65,63,1,0,6400,14,12
4,7715,44,43,1,89000,16000,12,16
4,8255,37,37,1,40000,9000,17,16
4,5276,58,0,3,0,0,12,0
4,4594,33,0,2,11000,0,16,0
4,5504,32,35,1,0,49000,16,12
4,7394,67,0,4,0,0,16,0
4,7797,39,0,2,36500,0,16,0
4,7814,32,0,4,28000,0,14,0
4,7870,84,0,3,8000,0,16,0
4,7806,54,0,4,0,0,12,0
4,4977,65,0,4,21000,0,16,0
4,5644,54,49,1,60000,8000,15,17
4,5610,56,51,1,9999999,0,13,12
4,8301,53,49,1,73000,0,12,16
4,4791,29,29,1,60000,65000,16,12
4,5703,29,0,2,38000,0,14,0
4,6125,27,26,1,32000,17000,12,12
4,7523,26,27,2,64000,9999999,15,17
4,5483,33,31,1,65000,18000,17,17
4,7282,80,0,3,0,0,10,0
4,6739,35,25,1,70000,0,12,9
4,1665,55,57,1,135000,22000,12,12
4,500,37,0,4,15500,0,12,0
4,8844,35,35,1,160000,50000,14,15
4,2622,54,61,1,0,27000,11,11
4,2437,40,41,1,35000,25000,10,11
4,2545,37,35,1,0,80000,14,15
4,356,67,0,2,20495,0,12,0
4,976,54,47,1,57000,0,9,12
4,859,38,0,5,0,0,9,0
4,7602,36,35,1,0,12000,10,16
4,1364,35,35,1,28000,26500,14,12
4,4613,30,0,2,0,0,11,0
4,8514,23,23,2,35000,25000,15,14
4,541,66,61,1,0,55000,10,12
4,2559,57,56,2,0,0,7,6
4,6253,55,52,1,0,0,10,10
4,4122,37,42,1,0,46000,10,15
4,157,42,33,1,65000,20000,12,13
4,7712,26,0,2,18000,0,12,0
4,5123,37,31,4,9999998,6500,12,12
4,172,62,0,4,0,0,12,0
4,8070,43,49,1,700,0,14,12
4,571,32,29,1,94000,38000,16,16
4,7350,53,51,1,250000,2100,17,16
4,328,63,0,4,0,0,13,0
4,130,55,0,2,0,0,16,0
4,7658,30,30,1,40000,0,11,99
4,529,27,0,2,23000,0,14,0
4,2513,38,40,1,35000,40000,14,13
4,2658,32,0,2,0,0,12,0
4,1604,62,65,1,25000,0,12,12
4,3312,55,54,1,22000,32000,12,13
4,8099,34,37,1,120000,0,17,16
4,7081,32,0,2,320000,0,16,0
4,8190,26,0,2,37000,0,16,0
4,7486,60,0,1,240000,0,17,0
4,8045,55,52,1,78000,47500,16,17
4,3397,59,0,3,14000,0,14,0
4,3028,33,0,2,75000,0,14,0
4,653,30,28,1,39270,0,12,13
4,336,22,0,2,1500,0,12,0
4,413,52,51,1,70000,32000,12,12
4,451,79,79,1,12000,7000,16,12
4,2433,43,0,2,138000,0,16,0
4,3,62,0,4,0,0,10,0
4,4911,27,23,2,70000,600,99,9
4,5374,63,57,1,130000,1400,17,16
4,6191,64,58,1,20000,29000,14,12
4,4609,52,51,1,23000,92000,16,17
4,4754,40,0,5,35000,0,14,0
4,6195,36,39,1,48000,56000,13,15
4,6773,26,0,2,98480,0,14,0
4,4833,25,25,2,40000,40000,16,16
4,2633,87,83,1,0,0,12,12
4,1408,47,0,2,45193,0,13,0
4,7137,50,49,2,0,63000,11,11
4,8494,33,31,1,100000,52000,12,15
4,5397,77,74,1,9999999,0,17,16
4,4878,51,52,1,125000,52000,17,17
4,6976,50,50,1,192000,109000,17,17
4,2467,41,0,2,76800,0,16,0
4,2713,40,0,5,130000,0,17,0
4,5695,64,62,1,150000,50000,17,16
4,6592,33,33,1,110000,53000,17,17
4,1067,30,0,2,79000,0,16,0
4,5597,30,28,2,0,42000,16,16
4,2069,27,0,2,46500,0,16,0
4,7983,63,62,1,850000,0,17,16
4,5768,36,33,1,83702,49880,16,17
4,439,72,0,4,0,0,7,0
4,808,63,52,1,0,35000,12,12
4,6556,37,37,1,14400,10000,12,15
4,6107,64,61,1,90000,0,12,10
4,8283,36,0,4,29000,0,12,0
4,7960,26,25,1,23296,15808,99,12
4,3272,68,0,4,25000,0,16,0
4,3496,35,33,1,150000,0,13,16
4,2354,66,61,1,0,200,16,14
4,4344,44,0,4,28000,0,11,0
4,6193,41,31,1,30000,36000,10,12
4,2193,37,0,5,12000,0,14,0
4,8277,17,0,2,9999998,0,7,0
4,499,60,66,1,12400,0,12,12
4,1977,30,31,1,30000,0,11,13
4,5839,47,0,5,790,0,16,0
4,2887,25,24,1,100000,9000,14,14
4,6286,81,0,3,0,0,14,0
4,7239,43,44,1,330000,0,16,16
4,5243,54,47,1,21000,107000,17,17
4,5254,59,0,4,0,0,14,0
4,5288,45,0,2,29870,0,14,0
4,6805,38,0,4,58000,0,14,0
4,6063,38,0,4,39000,0,13,0
4,5928,35,0,2,50000,0,14,0
4,6140,32,31,1,12000,50000,14,16
4,8371,25,0,2,0,0,17,0
4,6396,49,0,4,10000,0,13,0
4,9069,39,0,4,33000,0,14,0
4,2442,40,34,4,45000,18720,14,16
4,2507,29,29,1,50000,0,15,14
4,2841,63,61,1,108000,0,16,14
4,4492,22,0,5,8000,0,12,0
4,4584,32,25,2,9000,10000,99,11
4,3765,59,51,1,0,50400,14,17
4,6552,60,59,1,25000,50000,14,17
4,191,27,24,1,10000,24000,17,16
4,549,77,0,3,25000,0,14,0
4,5767,52,53,1,170000,70000,17,17
4,2587,73,66,1,25240,0,17,15
4,3206,57,57,1,61000,32000,15,16
4,4459,56,54,1,79000,45000,12,15
4,1748,53,52,1,150000,91000,16,16
4,3697,46,43,1,89000,37700,16,17
4,2520,41,37,1,90000,30000,16,16
4,1299,30,29,1,80000,75000,16,17
4,7334,26,0,2,5500,0,14,0
4,8839,24,0,2,7400,0,12,0
4,5145,29,27,1,50000,3000,15,14
4,7906,51,49,1,60000,13000,12,14
4,1015,83,0,3,0,0,12,0
4,1903,63,64,1,103000,0,17,17
4,999,61,0,2,0,0,13,0
4,1341,24,22,1,50000,0,11,12
4,4195,21,0,2,25000,0,13,0
4,1389,74,60,1,0,23153,13,17
4,1429,53,0,4,20000,0,12,0
4,471,55,0,4,9999999,0,12,0
4,2816,37,35,1,56000,42000,12,12
4,938,35,36,1,37000,35000,10,12
4,8175,34,0,2,500,0,12,0
4,4687,88,0,3,0,0,12,0
4,1848,71,58,1,0,3000,10,12
4,1186,46,39,1,96000,0,16,14
4,1350,55,57,1,38000,5000,12,14
4,1325,49,47,1,90000,39000,16,16
4,3069,21,21,1,30000,1875,13,12
4,1866,74,0,4,0,0,13,0
4,7413,44,0,2,0,0,14,0
4,3022,40,0,2,60000,0,17,0
4,4567,31,0,2,62000,0,16,0
4,763,66,67,1,0,0,16,12
4,9023,36,35,1,108000,400,17,16
4,8457,79,0,3,0,0,13,0
4,5298,60,59,1,92000,85000,16,16
4,5646,57,0,2,33000,0,17,0
4,5069,67,63,1,85000,90000,17,17
4,7266,32,0,2,82000,0,99,0
4,1151,29,26,1,150000,85000,17,16
4,2883,29,0,2,80000,0,16,0
4,662,26,26,2,34000,30000,17,17
4,4901,57,62,1,0,0,16,16
4,2597,40,0,4,9999998,0,14,0
4,1443,37,34,1,55000,36000,12,14
4,8946,36,29,4,65000,33000,16,13
4,1451,30,0,4,45000,0,17,0
4,1522,27,0,2,38000,0,17,0
4,4475,44,0,4,11000,0,14,0
4,1208,71,66,1,0,0,12,12
4,1943,71,0,4,44232,0,16,0
4,6381,50,51,1,24000,12075,13,14
4,7949,34,0,4,13600,0,14,0
4,1884,24,0,2,5000,0,12,0
4,1816,60,0,5,0,0,10,0
4,4742,42,0,4,48000,0,12,0
4,4925,23,0,2,15000,0,12,0
4,6851,22,0,2,35000,0,12,0
4,2653,19,0,2,2000,0,12,0
4,4767,38,38,1,53000,50000,12,14
4,9058,23,0,2,3000,0,12,0
4,7121,69,0,3,0,0,12,0
4,2681,50,57,1,100800,0,12,12
4,5957,26,0,2,9999998,0,11,0
4,4448,48,48,1,82000,43950,16,16
4,4011,46,47,1,64000,0,12,12
4,4157,42,45,1,105000,10000,16,13
4,2829,23,28,2,16000,39000,12,12
4,4342,60,0,4,59000,0,17,0
4,4349,27,0,2,30000,0,11,0
4,6057,25,0,2,10500,0,13,0
4,1823,81,0,4,0,0,14,0
4,2960,57,54,1,0,0,12,12
4,2532,56,0,4,60000,0,12,0
4,8157,35,0,4,0,0,11,0
4,7675,26,28,1,50000,0,13,14
4,8709,37,38,1,0,38500,16,16
4,1993,66,58,1,0,23000,15,10
4,1928,38,0,2,23000,0,14,0
4,658,27,27,1,32000,34000,15,14
4,705,62,67,1,32000,35000,14,17
4,1332,56,59,1,54750,6000,15,17
4,962,35,35,1,50000,30000,14,15
4,4610,34,31,1,54000,56000,14,16
4,2679,27,27,1,55000,0,14,12
4,3313,34,0,4,5500,0,16,0
4,4042,28,26,1,0,0,14,12
4,8,69,67,1,0,0,14,12
4,2912,26,0,2,33000,0,14,0
4,262,47,44,1,43000,48000,12,17
4,2703,50,47,1,16000,0,13,12
4,7365,31,0,4,0,0,14,0
4,415,79,0,3,0,0,12,0
4,3399,50,50,1,33832,56742,12,17
4,4965,28,28,1,78000,25000,16,13
4,684,57,57,1,155408,0,13,16
4,4068,36,30,4,65000,0,9,14
4,5065,21,0,2,30000,0,12,0
4,4010,55,67,4,45000,0,12,12
4,307,75,74,1,0,0,17,16
4,2826,49,48,1,40000,170534,16,16
4,5394,48,50,1,100000,600000,16,16
4,6591,34,34,1,190000,80000,17,16
4,3173,25,0,2,313,0,16,0
4,2747,58,57,1,167000,0,16,12
4,1532,57,55,1,57000,17000,14,16
4,807,50,51,1,94000,0,12,14
4,1906,42,28,1,0,23000,13,15
4,1635,32,28,1,65000,22000,12,16
4,2471,61,0,4,0,0,12,0
4,2538,56,54,1,0,25000,14,13
4,7977,50,56,1,0,25000,12,14
4,8142,86,0,3,0,0,12,0
4,3277,58,59,1,78088,7439,16,17
4,2391,39,39,1,44300,36000,12,12
4,3542,37,39,1,60000,103000,15,17
4,1747,72,0,4,0,0,16,0
4,547,61,0,4,54000,0,13,0
4,7765,60,53,1,50000,40000,12,16
4,6033,55,56,1,80000,70000,15,13
4,273,54,0,4,0,0,12,0
4,833,28,28,1,35000,9999998,16,16
4,7567,25,0,2,35000,0,16,0
4,5894,24,0,2,400,0,14,0
4,2411,24,0,2,42000,0,16,0
4,6952,23,0,2,15000,0,16,0
4,2742,59,58,1,195000,87000,16,16
4,4670,53,0,4,35000,0,12,0
4,7527,28,27,1,60000,116000,16,17
4,7695,37,39,1,51000,0,16,16
4,6342,70,71,1,0,0,12,15
4,7494,69,0,4,0,0,17,0
4,7542,46,0,4,46250,0,17,0
4,6948,39,0,5,25000,0,14,0
4,8198,29,0,4,16000,0,12,0
4,8046,29,24,1,58000,0,15,8
4,8137,26,22,1,18304,22256,8,8
4,7249,39,0,4,63500,0,16,0
4,3081,74,65,1,0,0,12,12
4,8245,37,42,1,65000,7200,12,12
4,2695,49,0,4,45000,0,12,0
4,4285,46,0,4,38000,0,12,0
4,4006,80,0,3,0,0,11,0
4,854,56,54,1,0,25000,12,14
4,1088,38,30,4,36000,0,14,16
4,3065,36,32,1,95000,0,16,14
4,2921,30,40,1,32000,30000,12,12
4,4776,20,0,2,13000,0,12,0
4,2071,69,59,1,0,0,7,12
4,825,63,0,4,0,0,16,0
4,4222,45,37,1,57000,48000,17,16
4,853,69,68,1,0,7800,8,12
4,4781,66,61,1,0,50750,6,14
4,6810,41,0,4,28000,0,10,0
4,969,43,35,1,0,0,12,11
4,406,70,72,1,0,0,12,6
4,2344,75,70,1,0,0,14,12
4,7477,29,28,1,60000,0,17,16
4,892,75,74,1,0,0,16,12
4,467,51,42,1,40000,29000,14,12
4,8409,54,0,4,0,0,15,0
4,3953,53,50,1,88000,0,15,12
4,3593,52,50,1,110000,45000,15,15
4,4136,24,0,2,35000,0,16,0
4,6,23,0,2,37000,0,14,0
4,2757,27,26,2,52000,23000,16,15
4,6221,36,27,2,9999998,6000,11,15
4,1972,78,77,1,0,0,12,12
4,744,47,43,1,0,110000,12,12
4,8461,55,53,1,53000,28000,12,12
4,3689,48,48,1,250000,9300,17,12
4,3009,33,30,1,90000,0,14,12
4,2700,32,28,1,80000,38000,14,12
4,5041,74,0,4,6000,0,11,0
4,6676,58,68,1,17600,15000,12,12
4,9027,28,26,1,25000,5000,16,16
4,6263,25,26,1,27000,25000,14,16
4,5435,54,51,1,0,106000,14,14
4,6244,27,26,1,36000,37000,17,16
4,8829,43,0,2,26800,0,14,0
4,8656,26,0,5,25000,0,10,0
4,8945,63,47,1,35000,25000,14,13
4,154,69,71,1,0,2000,15,14
4,3818,49,48,1,67000,24500,16,12
4,3732,46,38,1,86000,0,16,17
4,1295,43,0,4,30000,0,12,0
4,4118,22,0,2,0,0,13,0
4,7439,21,0,2,9999998,0,15,0
4,5255,21,0,2,14000,0,10,0
4,1958,63,65,4,0,4128,11,12
4,3696,64,65,1,79000,67000,17,16
4,1056,43,0,4,46000,0,15,0
4,1533,39,37,5,30000,51000,12,16
4,2082,53,53,1,119000,119000,17,17
4,38,85,0,3,0,0,14,0
4,5148,25,0,2,9999999,0,16,0
4,2726,49,50,1,89000,86000,14,15
4,1892,58,0,4,42000,0,14,0
4,4299,52,50,1,0,34600,12,13
4,8421,48,0,4,41932,0,12,0
4,1343,34,32,1,54000,24000,16,13
4,3013,59,55,1,60894,32823,12,13
4,4828,29,28,1,16000,52000,16,15
4,7297,34,31,1,0,52000,13,16
4,7058,80,0,3,0,0,15,0
4,7751,53,0,4,2000,0,17,0
4,5251,22,0,2,24000,0,16,0
4,4376,46,0,4,41000,0,15,0
4,7265,76,0,3,0,0,10,0
4,4809,57,56,4,24000,0,15,12
4,3468,54,47,1,0,0,12,10
4,2530,58,0,5,24900,0,11,0
4,5235,38,0,5,67000,0,16,0
4,2466,35,0,2,0,0,12,0
4,7791,35,0,2,30000,0,14,0
4,275,30,27,1,0,35000,14,10
4,3317,20,0,2,25000,0,12,0
4,7154,36,0,4,26000,0,12,0
4,1272,63,51,1,30000,50395,12,13
4,2648,53,47,1,45000,57000,12,14
4,6975,33,0,5,200,0,10,0
4,815,36,34,1,60500,12000,16,17
4,4783,42,33,1,0,1800,12,9
4,1767,31,32,2,9999998,40000,11,12
4,5359,24,30,1,28000,2380,13,11
4,6384,86,0,3,0,0,8,0
4,6606,52,0,1,44681,0,14,0
4,2451,49,0,2,20192,0,17,0
4,8641,24,0,2,37600,0,12,0
4,7670,79,0,3,0,0,12,0
4,7930,34,0,5,200000,0,16,0
4,1424,25,0,2,32000,0,16,0
4,3375,57,55,1,75000,70000,17,16
4,948,39,32,1,67000,6000,17,16
4,7857,58,0,4,43000,0,12,0
4,8343,56,0,4,0,0,10,0
4,8832,41,0,4,36000,0,10,0
4,1369,51,0,4,0,0,12,0
4,2468,20,0,2,10000,0,13,0
4,8173,41,38,1,28000,18000,13,13
4,7532,83,0,4,0,0,13,0
4,5777,50,49,1,62000,50000,16,16
4,2985,30,0,2,24000,0,16,0
4,8580,23,0,2,8000,0,16,0
4,7245,66,64,1,80000,0,16,17
4,6966,33,34,1,80000,120000,17,17
4,99,59,56,1,150000,32000,16,16
4,2805,79,0,3,0,0,17,0
4,1338,69,65,1,12000,0,16,17
4,8822,47,40,1,45000,60000,17,17
4,17,62,74,1,0,0,17,12
4,203,40,40,1,70000,20000,15,14
4,1450,36,0,4,25900,0,12,0
4,641,39,0,4,33000,0,12,0
4,1776,41,44,4,99000,0,15,17
4,3000,20,0,2,38000,0,13,0
4,250,62,0,2,68000,0,16,0
4,5570,59,54,1,37500,100465,12,17
4,708,86,0,3,0,0,17,0
4,5779,19,0,2,2975,0,12,0
4,623,58,54,1,59691,0,16,14
4,1017,33,30,1,46000,0,14,12
4,2458,62,0,5,16000,0,12,0
4,2915,45,41,1,31200,15000,11,12
4,2348,39,27,1,12000,12000,12,12
4,5471,22,20,1,26000,0,11,12
4,5918,31,0,2,28000,0,14,0
4,2699,29,0,5,35000,0,12,0
4,2293,29,25,1,16000,0,12,12
4,4015,20,0,2,16000,0,12,0
4,6186,18,0,2,12188,0,12,0
4,5284,18,0,2,5000,0,11,0
4,1339,56,60,1,78000,5000,12,12
4,1760,54,0,4,18500,0,16,0
4,2714,54,50,1,43000,88000,14,17
4,1745,74,71,1,0,0,13,11
4,8212,20,21,1,22000,21000,12,12
4,4249,29,29,2,2560,1000,10,11
4,2250,70,0,4,0,0,12,0
4,1682,73,58,1,0,90400,12,12
4,142,72,0,4,0,0,14,0
4,8193,41,0,2,20000,0,12,0
4,81,86,0,3,0,0,10,0
4,297,59,0,2,0,0,11,0
4,8444,56,56,1,40000,27000,14,14
4,6905,52,0,4,57000,0,17,0
4,2335,75,74,1,0,0,14,15
4,7997,51,51,1,84000,22950,16,13
4,6120,26,0,2,50000,0,14,0
4,1319,52,47,1,110000,60000,12,12
4,1068,62,60,1,0,31000,12,12
4,1162,61,0,2,35000,0,12,0
4,947,40,0,2,78000,0,16,0
4,1285,39,37,1,44000,41000,13,16
4,735,59,48,1,0,56928,16,12
4,2255,71,70,1,6000,0,12,12
4,1179,40,39,1,56000,90000,17,16
4,2177,77,77,1,0,0,14,12
4,5956,65,0,4,0,0,16,0
4,6386,46,34,1,28000,102000,17,17
4,2900,37,35,2,28000,8000,14,14
4,5443,45,36,1,55000,28000,12,15
4,7744,34,30,1,120000,75000,17,16
4,7736,25,24,1,10000,70000,16,17
4,4894,79,75,1,0,0,11,11
4,4957,51,52,1,74110,57529,14,14
4,4663,46,50,1,87000,31000,14,12
4,4499,42,42,1,60000,15000,12,13
4,3903,27,0,2,0,0,14,0
4,5861,19,0,2,9330,0,12,0
4,7864,23,0,2,15000,0,15,0
4,7422,54,55,1,52246,50239,12,12
4,4436,56,57,1,51288,12414,10,14
4,5380,54,52,1,92700,45800,13,13
4,8030,39,0,4,20000,0,14,0
4,4616,29,0,2,10038,0,16,0
4,4522,56,55,1,180000,48000,13,14
4,8269,41,0,4,0,0,14,0
4,4834,37,36,1,1800,0,16,16
4,7877,38,38,1,7000,42000,13,17
4,6432,37,33,1,0,51695,13,16
4,4225,33,27,1,109000,47000,12,14
4,1116,70,0,2,0,0,17,0
4,2085,64,62,1,102000,34000,17,16
4,6734,33,0,2,79000,0,17,0
4,2420,28,0,2,68000,0,16,0
4,8972,57,0,4,70000,0,16,0
4,5943,54,51,1,197000,60000,16,16
4,5871,50,0,4,76000,0,16,0
4,6735,24,0,2,62000,0,16,0
4,2663,73,0,3,98,0,14,0
4,1870,53,0,2,0,0,12,0
4,5092,48,47,1,106000,14000,16,14
4,5838,46,44,1,0,220000,14,17
4,2498,25,24,1,29000,49000,16,16
4,9059,71,53,1,70000,24000,15,12
4,8540,69,0,4,24680,0,14,0
4,5225,41,44,2,70000,48500,13,12
4,1444,35,32,1,72500,59000,17,17
4,5913,27,0,2,15000,0,13,0
4,3852,18,19,2,6000,0,12,10
4,2443,56,48,1,66633,43777,13,16
4,8493,50,46,1,65000,0,14,11
4,8412,25,24,1,33000,20000,14,14
4,4651,66,0,4,0,0,12,0
4,6707,48,0,4,43000,0,17,0
4,6711,22,0,2,0,0,12,0
4,9087,50,45,1,7500,25000,11,12
4,680,69,0,4,300,0,11,0
4,7231,31,0,2,13000,0,12,0
4,3189,28,0,5,28000,0,13,0
4,7257,26,999,2,0,9999999,12,14
4,3381,37,32,1,16000,17000,13,17
4,2752,41,49,1,78000,12000,16,16
4,1629,28,29,1,43000,8000,12,14
4,5833,52,58,1,120000,0,17,15
4,3624,85,0,3,0,0,17,0
4,3612,54,0,2,41600,0,17,0
4,3342,50,0,2,0,0,17,0
4,4054,52,49,4,13000,75000,16,16
4,4020,42,40,1,15100,900,15,17
4,3047,89,0,3,0,0,17,0
4,1701,53,0,2,8300,0,12,0
4,5179,66,58,1,0,36000,14,12
4,7535,25,0,2,130000,0,17,0
4,8007,62,64,1,9999999,9999999,16,13
4,6078,32,30,1,50000,0,16,16
4,2825,38,0,2,25500,0,13,0
4,9073,35,0,2,36000,0,16,0
4,2759,32,0,2,98000,0,12,0
4,9046,26,26,1,24000,30000,15,14
4,2295,67,68,1,3600,500,16,16
4,8199,68,0,3,0,0,14,0
4,7640,44,41,1,4400,10000,12,12
4,6476,37,36,1,72000,40000,17,12
4,2926,73,69,1,50000,60000,16,14
4,7451,46,0,4,9999999,0,15,0
4,8475,24,25,2,28000,9999998,16,17
4,1210,78,72,1,0,0,16,17
4,7456,50,0,4,93700,0,17,0
4,1128,46,43,1,5000,65000,17,16
4,1676,42,42,1,25000,75000,16,16
4,4810,84,0,3,0,0,12,0
4,4950,59,52,4,9999998,87000,17,16
4,7138,38,31,1,42000,24000,14,12
4,287,60,59,2,3500,64000,16,16
4,6909,78,73,1,0,0,16,16
4,1965,77,0,3,0,0,12,0
4,2394,55,0,2,71200,0,16,0
4,5037,51,0,2,50000,0,13,0
4,4372,29,0,2,0,0,12,0
4,3222,24,0,2,6000,0,12,0
4,7330,21,0,2,4000,0,12,0
4,4134,55,52,1,0,35946,10,14
4,3059,59,54,1,50000,1400,11,12
4,7256,22,0,2,30000,0,10,0
4,4529,34,28,2,70000,32000,13,16
4,6327,60,50,1,173000,103000,17,16
4,5439,60,63,1,22000,0,14,17
4,7723,30,27,1,68000,1200,16,13
4,5489,34,33,1,55000,45000,17,16
4,5765,67,0,4,65190,0,14,0
4,6072,67,0,1,0,0,16,0
4,6558,38,36,1,60000,14000,13,16
4,254,67,66,1,520,795,12,12
4,176,42,0,4,38000,0,12,0
4,1505,64,0,4,0,0,12,0
4,6581,74,0,3,0,0,14,0
4,8438,70,0,4,0,0,16,0
4,8613,44,42,1,25000,0,17,17
4,663,61,0,4,27500,0,16,0
4,4662,24,0,2,25000,0,17,0
4,1779,59,58,1,3000,92000,17,17
4,183,82,62,1,0,315,16,12
4,128,57,56,1,90593,26766,16,16
4,5896,31,32,1,5850,46000,14,16
4,215,29,0,2,0,0,17,0
4,1566,26,27,1,0,14000,14,15
4,5185,64,57,1,0,6000,16,12
4,5275,31,31,1,34000,17500,16,17
4,4907,96,0,3,0,0,12,0
4,2280,65,0,4,5000,0,17,0
4,3183,34,32,1,117000,50000,16,17
4,1100,70,64,1,0,70500,17,17
4,2219,28,28,1,80000,0,17,17
4,1814,69,0,4,0,0,10,0
4,8354,47,0,4,0,0,12,0
4,3518,45,0,4,0,0,99,0
4,8332,43,0,2,20000,0,12,0
4,1608,31,34,1,17269,19756,9,16
4,1837,68,67,1,0,0,11,12
4,4219,44,0,4,88000,0,16,0
